t_s,true_tank_level_m,reported_tank_level_m,independent_level_m,true_source_level_m,true_inflow_m3_s,true_outflow_m3_s,demand_m3_s,service_shortfall_ratio,spill_volume_m3,pump_energised,pump_permitted,valve_position,requested_setpoint_m,effective_setpoint_m,supervisory_available,consequence_level,violated_invariants
88.000000,2.942678,2.940000,2.940000,6.000000,0.000000,0.035870,0.035870,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
88.500000,2.941273,2.945000,2.930000,6.000000,0.000000,0.033720,0.033720,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
89.000000,2.939867,2.941000,2.950000,6.000000,0.000000,0.033743,0.033743,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
89.500000,2.938553,2.939000,2.940000,6.000000,0.000000,0.031537,0.031537,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
90.000000,2.936981,2.932000,2.940000,6.000000,0.000000,0.037723,0.037723,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
90.500000,2.935650,2.937000,2.940000,6.000000,0.000000,0.031942,0.031942,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
91.000000,2.934071,2.941000,2.910000,6.000000,0.000000,0.037899,0.037899,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
91.500000,2.932723,2.927000,2.920000,6.000000,0.000000,0.032340,0.032340,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
92.000000,2.931400,2.927000,2.940000,6.000000,0.000000,0.031752,0.031752,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
92.500000,2.929963,2.921000,2.970000,6.000000,0.000000,0.034507,0.034507,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
93.000000,2.928587,2.927000,2.920000,6.000000,0.000000,0.033012,0.033012,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
93.500000,2.927029,2.925000,2.910000,6.000000,0.000000,0.037402,0.037402,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
94.000000,2.925586,2.930000,2.930000,6.000000,0.000000,0.034630,0.034630,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
94.500000,2.924086,2.921000,2.920000,6.000000,0.000000,0.035986,0.035986,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
95.000000,2.922555,2.920000,2.920000,6.000000,0.000000,0.036759,0.036759,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
95.500000,2.921184,2.914000,2.930000,6.000000,0.000000,0.032900,0.032900,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
96.000000,2.919581,2.927000,2.930000,6.000000,0.000000,0.038478,0.038478,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
96.500000,2.918022,2.913000,2.930000,6.000000,0.000000,0.037418,0.037418,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
97.000000,2.916535,2.916000,2.920000,6.000000,0.000000,0.035688,0.035688,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
97.500000,2.915126,2.923000,2.920000,6.000000,0.000000,0.033806,0.033806,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
98.000000,2.913544,2.920000,2.920000,6.000000,0.000000,0.037973,0.037973,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
98.500000,2.911998,2.901000,2.920000,6.000000,0.000000,0.037106,0.037106,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
99.000000,2.910459,2.906000,2.890000,6.000000,0.000000,0.036942,0.036942,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
99.500000,2.909000,2.924000,2.890000,6.000000,0.000000,0.034994,0.034994,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
100.000000,2.907645,2.902000,2.910000,6.000000,0.000000,0.032540,0.032540,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
100.500000,2.906169,2.902000,2.910000,6.000000,0.000000,0.035409,0.035409,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
101.000000,2.904611,2.905000,2.890000,6.000000,0.000000,0.037409,0.037409,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
101.500000,2.903130,2.902000,2.900000,6.000000,0.000000,0.035527,0.035527,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
102.000000,2.901545,2.901000,2.890000,6.000000,0.000000,0.038058,0.038058,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
102.500000,2.900126,2.905000,2.890000,6.000000,0.000000,0.034052,0.034052,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
103.000000,2.898687,2.902000,2.880000,6.000000,0.000000,0.034519,0.034519,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
103.500000,2.897224,2.900000,2.890000,6.000000,0.000000,0.035133,0.035133,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
104.000000,2.895655,2.895000,2.910000,6.000000,0.000000,0.037635,0.037635,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
104.500000,2.894132,2.892000,2.890000,6.000000,0.000000,0.036558,0.036558,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
105.000000,2.892575,2.890000,2.890000,6.000000,0.000000,0.037381,0.037381,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
105.500000,2.891156,2.886000,2.910000,6.000000,0.000000,0.034042,0.034042,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
106.000000,2.889715,2.880000,2.900000,6.000000,0.000000,0.034600,0.034600,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
106.500000,2.888118,2.890000,2.890000,6.000000,0.000000,0.038307,0.038307,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
107.000000,2.886652,2.892000,2.890000,6.000000,0.000000,0.035184,0.035184,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
107.500000,2.885083,2.887000,2.900000,6.000000,0.000000,0.037671,0.037671,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
108.000000,2.883528,2.881000,2.880000,6.000000,0.000000,0.037306,0.037306,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
108.500000,2.882215,2.881000,2.890000,6.000000,0.000000,0.031519,0.031519,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
109.000000,2.880886,2.871000,2.880000,6.000000,0.000000,0.031903,0.031903,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
109.500000,2.879528,2.885000,2.880000,6.000000,0.000000,0.032590,0.032590,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
110.000000,2.878109,2.876000,2.890000,6.000000,0.000000,0.034048,0.034048,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
110.500000,2.876609,2.863000,2.880000,6.000000,0.000000,0.036011,0.036011,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
111.000000,2.875234,2.872000,2.880000,6.000000,0.000000,0.032997,0.032997,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
111.500000,2.873721,2.870000,2.860000,6.000000,0.000000,0.036305,0.036305,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
112.000000,2.872117,2.882000,2.880000,6.000000,0.000000,0.038489,0.038489,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
112.500000,2.870605,2.871000,2.870000,6.000000,0.000000,0.036301,0.036301,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
113.000000,2.869145,2.862000,2.890000,6.000000,0.000000,0.035027,0.035027,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
113.500000,2.867574,2.870000,2.870000,6.000000,0.000000,0.037721,0.037721,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
114.000000,2.866132,2.869000,2.860000,6.000000,0.000000,0.034604,0.034604,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
114.500000,2.864655,2.861000,2.860000,6.000000,0.000000,0.035456,0.035456,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
115.000000,2.863270,2.862000,2.860000,6.000000,0.000000,0.033240,0.033240,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
115.500000,2.861690,2.866000,2.840000,6.000000,0.000000,0.037910,0.037910,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
116.000000,2.860109,2.859000,2.860000,6.000000,0.000000,0.037950,0.037950,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
116.500000,2.858508,2.865000,2.870000,6.000000,0.000000,0.038416,0.038416,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
117.000000,2.856948,2.851000,2.860000,6.000000,0.000000,0.037444,0.037444,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
117.500000,2.855584,2.869000,2.870000,6.000000,0.000000,0.032727,0.032727,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
118.000000,2.853990,2.852000,2.870000,6.000000,0.000000,0.038255,0.038255,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
118.500000,2.852481,2.844000,2.870000,6.000000,0.000000,0.036225,0.036225,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
119.000000,2.850928,2.856000,2.860000,6.000000,0.000000,0.037270,0.037270,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
119.500000,2.849588,2.853000,2.850000,6.000000,0.000000,0.032162,0.032162,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
120.000000,2.848146,2.846000,2.860000,6.000000,0.000000,0.034616,0.034616,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
120.500000,2.846608,2.841000,2.840000,6.000000,0.000000,0.036900,0.036900,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
121.000000,2.845241,2.842000,2.840000,6.000000,0.000000,0.032814,0.032814,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
121.500000,2.843745,2.842000,2.830000,6.000000,0.000000,0.035903,0.035903,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
122.000000,2.842186,2.843000,2.840000,6.000000,0.000000,0.037411,0.037411,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
122.500000,2.840775,2.847000,2.850000,6.000000,0.000000,0.033862,0.033862,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
123.000000,2.839175,2.845000,2.820000,6.000000,0.000000,0.038415,0.038415,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
123.500000,2.837743,2.840000,2.830000,6.000000,0.000000,0.034354,0.034354,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
124.000000,2.836205,2.836000,2.840000,6.000000,0.000000,0.036908,0.036908,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
124.500000,2.834622,2.831000,2.840000,6.000000,0.000000,0.038001,0.038001,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
125.000000,2.833129,2.839000,2.830000,6.000000,0.000000,0.035837,0.035837,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
125.500000,2.831594,2.829000,2.830000,6.000000,0.000000,0.036836,0.036836,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
126.000000,2.830060,2.841000,2.820000,6.000000,0.000000,0.036804,0.036804,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
126.500000,2.828733,2.823000,2.810000,6.000000,0.000000,0.031855,0.031855,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
127.000000,2.827193,2.825000,2.840000,6.000000,0.000000,0.036971,0.036971,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
127.500000,2.825676,2.829000,2.830000,6.000000,0.000000,0.036404,0.036404,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
128.000000,2.824308,2.823000,2.820000,6.000000,0.000000,0.032815,0.032815,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
128.500000,2.822881,2.821000,2.820000,6.000000,0.000000,0.034252,0.034252,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
129.000000,2.821553,2.815000,2.820000,6.000000,0.000000,0.031871,0.031871,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
129.500000,2.820082,2.821000,2.830000,6.000000,0.000000,0.035313,0.035313,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
130.000000,2.818621,2.814000,2.800000,6.000000,0.000000,0.035051,0.035051,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
130.500000,2.817124,2.816000,2.820000,6.000000,0.000000,0.035948,0.035948,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
131.000000,2.815746,2.821000,2.820000,6.000000,0.000000,0.033053,0.033053,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
131.500000,2.814284,2.819000,2.810000,6.000000,0.000000,0.035098,0.035098,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
132.000000,2.812716,2.805000,2.820000,6.000000,0.000000,0.037624,0.037624,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
132.500000,2.811175,2.815000,2.810000,6.000000,0.000000,0.036984,0.036984,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
133.000000,2.809622,2.804000,2.810000,6.000000,0.000000,0.037271,0.037271,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
133.500000,2.808110,2.804000,2.820000,6.000000,0.000000,0.036306,0.036306,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
134.000000,2.806671,2.802000,2.810000,6.000000,0.000000,0.034539,0.034539,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
134.500000,2.805305,2.802000,2.800000,6.000000,0.000000,0.032762,0.032762,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
135.000000,2.803933,2.807000,2.800000,6.000000,0.000000,0.032942,0.032942,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
135.500000,2.802474,2.801000,2.820000,6.000000,0.000000,0.035010,0.035010,0.000000,0.000000,0,0,1.000000,3.200000,3.200000,1,C0,
136.000000,2.800922,2.799000,2.800000,6.000000,0.000000,0.037242,0.037242,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
136.500000,2.804064,2.804000,2.800000,6.000000,0.113818,0.038414,0.038414,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
137.000000,2.807228,2.813000,2.810000,6.000000,0.113721,0.037798,0.037798,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
137.500000,2.810476,2.816000,2.820000,6.000000,0.113624,0.035664,0.035664,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
138.000000,2.813892,2.819000,2.810000,6.000000,0.113524,0.031538,0.031538,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
138.500000,2.817162,2.817000,2.820000,6.000000,0.113419,0.034941,0.034941,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
139.000000,2.820500,2.824000,2.820000,6.000000,0.113318,0.033208,0.033208,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
139.500000,2.823887,2.827000,2.820000,6.000000,0.113215,0.031917,0.031917,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
140.000000,2.827059,2.820000,2.830000,6.000000,0.113111,0.036980,0.036980,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
140.500000,2.830249,2.829000,2.830000,6.000000,0.113014,0.036459,0.036459,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
141.000000,2.833478,2.833000,2.830000,6.000000,0.112915,0.035429,0.035429,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
141.500000,2.836815,2.841000,2.840000,6.000000,0.112816,0.032727,0.032727,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
142.000000,2.840167,2.839000,2.840000,6.000000,0.112713,0.032257,0.032257,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
142.500000,2.843338,2.853000,2.850000,6.000000,0.112610,0.036513,0.036513,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
143.000000,2.846438,2.853000,2.850000,6.000000,0.112513,0.038110,0.038110,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
143.500000,2.849727,2.853000,2.840000,6.000000,0.112417,0.033485,0.033485,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
144.000000,2.853007,2.856000,2.860000,6.000000,0.112316,0.033592,0.033592,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
144.500000,2.856153,2.850000,2.850000,6.000000,0.112215,0.036724,0.036724,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
145.000000,2.859294,2.859000,2.860000,6.000000,0.112118,0.036711,0.036711,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
145.500000,2.862587,2.863000,2.870000,6.000000,0.112022,0.033004,0.033004,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
146.000000,2.865777,2.868000,2.870000,6.000000,0.111920,0.035346,0.035346,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
146.500000,2.868919,2.860000,2.850000,6.000000,0.111822,0.036427,0.036427,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
147.000000,2.872086,2.867000,2.850000,6.000000,0.111726,0.035727,0.035727,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
147.500000,2.875213,2.876000,2.870000,6.000000,0.111628,0.036571,0.036571,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
148.000000,2.878538,2.872000,2.890000,6.000000,0.111532,0.031733,0.031733,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
148.500000,2.881825,2.879000,2.890000,6.000000,0.111430,0.032547,0.032547,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
149.000000,2.884936,2.878000,2.880000,6.000000,0.111328,0.036662,0.036662,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
149.500000,2.888092,2.888000,2.880000,6.000000,0.111233,0.035487,0.035487,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
150.000000,2.891392,2.886000,2.890000,6.000000,0.111136,0.031925,0.031925,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
150.500000,2.894626,2.892000,2.880000,6.000000,0.111034,0.033422,0.033422,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
151.000000,2.897728,2.901000,2.900000,6.000000,0.110935,0.036485,0.036485,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
151.500000,2.900766,2.900000,2.900000,6.000000,0.110839,0.037938,0.037938,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
152.000000,2.904061,2.904000,2.910000,6.000000,0.110746,0.031656,0.031656,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
152.500000,2.907313,2.909000,2.910000,6.000000,0.110644,0.032607,0.032607,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
153.000000,2.910468,2.909000,2.910000,6.000000,0.110544,0.034809,0.034809,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
153.500000,2.913498,2.917000,2.920000,6.000000,0.110447,0.037722,0.037722,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
154.000000,2.916686,2.913000,2.900000,6.000000,0.110354,0.033844,0.033844,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
154.500000,2.919887,2.920000,2.910000,6.000000,0.110256,0.033436,0.033436,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
155.000000,2.923013,2.927000,2.920000,6.000000,0.110157,0.035136,0.035136,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
155.500000,2.926232,2.931000,2.900000,6.000000,0.110061,0.032804,0.032804,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
156.000000,2.929423,2.926000,2.930000,6.000000,0.109962,0.033375,0.033375,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
156.500000,2.932559,2.935000,2.940000,6.000000,0.109864,0.034618,0.034618,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
157.000000,2.935680,2.938000,2.930000,6.000000,0.109767,0.034855,0.034855,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
157.500000,2.938834,2.939000,2.950000,6.000000,0.109671,0.033970,0.033970,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
158.000000,2.941984,2.938000,2.970000,6.000000,0.109574,0.033983,0.033983,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
158.500000,2.945167,2.946000,2.940000,6.000000,0.109477,0.033077,0.033077,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
159.000000,2.948370,2.947000,2.950000,6.000000,0.109379,0.032512,0.032512,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
159.500000,2.951453,2.946000,2.980000,6.000000,0.109281,0.035299,0.035299,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
160.000000,2.954517,2.946000,2.960000,6.000000,0.109186,0.035636,0.035636,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
160.500000,2.957661,2.957000,2.970000,6.000000,0.109092,0.033633,0.033633,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
161.000000,2.960619,2.961000,2.950000,6.000000,0.108995,0.038009,0.038009,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
161.500000,2.963800,2.967000,2.960000,6.000000,0.108904,0.032560,0.032560,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
162.000000,2.966780,2.964000,2.970000,6.000000,0.108806,0.037295,0.037295,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
162.500000,2.969756,2.969000,2.960000,6.000000,0.108714,0.037291,0.037291,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
163.000000,2.972794,2.992000,2.990000,6.000000,0.108623,0.035694,0.035694,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
163.500000,2.975733,2.982000,2.980000,6.000000,0.108529,0.038000,0.038000,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
164.000000,2.978764,2.981000,2.990000,6.000000,0.108439,0.035685,0.035685,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
164.500000,2.981793,2.984000,3.000000,6.000000,0.108346,0.035659,0.035659,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
165.000000,2.984963,2.976000,3.000000,6.000000,0.108253,0.032162,0.032162,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
165.500000,2.988098,2.986000,3.000000,6.000000,0.108155,0.032927,0.032927,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
166.000000,2.991150,2.997000,2.990000,6.000000,0.108059,0.034801,0.034801,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
166.500000,2.994313,2.993000,2.980000,6.000000,0.107965,0.032056,0.032056,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
167.000000,2.997376,2.993000,3.020000,6.000000,0.107867,0.034351,0.034351,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
167.500000,3.000434,3.003000,2.990000,6.000000,0.107773,0.034384,0.034384,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
168.000000,3.003583,3.001000,2.990000,6.000000,0.107679,0.032111,0.032111,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
168.500000,3.006585,3.008000,3.010000,6.000000,0.107582,0.035543,0.035543,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
169.000000,3.009561,3.008000,3.010000,6.000000,0.107490,0.036047,0.036047,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
169.500000,3.012700,3.007000,3.030000,6.000000,0.107398,0.032064,0.032064,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
170.000000,3.015811,3.017000,3.020000,6.000000,0.107302,0.032642,0.032642,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
170.500000,3.018729,3.013000,3.010000,6.000000,0.107206,0.037175,0.037175,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
171.000000,3.021591,3.017000,3.010000,6.000000,0.107116,0.038417,0.038417,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
171.500000,3.024597,3.024000,3.020000,6.000000,0.107028,0.034906,0.034906,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
172.000000,3.027573,3.038000,3.020000,6.000000,0.106935,0.035508,0.035508,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
172.500000,3.030571,3.035000,3.050000,6.000000,0.106844,0.034897,0.034897,0.000000,0.000000,1,1,1.000000,3.200000,3.200000,1,C0,
